상호명,업종,분류,행정동명,지번주소,경도,위도
온누리푸드,한식,백반/한정식,덕동동,경상남도 창원시 마산합포구 덕동동 838,128.5635952,35.13445009
정식당,한식,백반/한정식,동성동,경상남도 창원시 마산합포구 동성동 173-4,128.5765424,35.2058273
숯양두마리치킨,기타 간이,치킨,안골동,경상남도 창원시 진해구 안골동 376-14,128.8084561,35.09972055
BHC비어존,기타 간이,치킨,남성동,경상남도 창원시 마산합포구 남성동 142-27,128.5751952,35.20479707
해성찜,한식,백반/한정식,자산동,경상남도 창원시 마산합포구 자산동 125-10,128.5660477,35.20336184
해동식육식당,한식,돼지고기 구이/찜,산호동,경상남도 창원시 마산합포구 산호동 337-8,128.5839658,35.20877543
암돼지식당,한식,돼지고기 구이/찜,산호동,경상남도 창원시 마산합포구 산호동 337-29,128.5832952,35.20867951
산호반점,중식,중국집,산호동,경상남도 창원시 마산합포구 산호동 24-9,128.5850047,35.22038973
아구마루,한식,백반/한정식,용원동,경상남도 창원시 진해구 용원동 1220-3,128.8149816,35.09965883
"남영미굴국밥&풍천장어,덮밥",한식,백반/한정식,상남동,경상남도 창원시 성산구 상남동 34-7,128.6820194,35.22017955
아시아나레스토랑,서양식,경양식,팔용동,경상남도 창원시 의창구 팔용동 163-17,128.6090859,35.25750843
진성식당,기타 간이,치킨,내서읍,경상남도 창원시 마산회원구 내서읍 삼계리 507-4,128.496207,35.22987257
본죽마산,한식,백반/한정식,합성동,경상남도 창원시 마산회원구 합성동 125-3,128.5834812,35.23774036
중국명가대진루,중식,중국집,북면,경상남도 창원시 의창구 북면 무동리 147-2,128.5852898,35.31660508
미각횟집,한식,횟집,신포동2가,경상남도 창원시 마산합포구 신포동2가 117-31,128.5757432,35.20153132
송원왕갈비,한식,돼지고기 구이/찜,용원동,경상남도 창원시 진해구 용원동 1116-12,128.8220177,35.10020627
탱자나무집,한식,백반/한정식,양덕동,경상남도 창원시 마산회원구 양덕동 7-12,128.5823917,35.23442839
창원식당,한식,횟집,회성동,경상남도 창원시 마산회원구 회성동 449-2,128.5589508,35.23347523
간식카페참,기타 간이,그 외 기타 간이 음식점,상남동,경상남도 창원시 성산구 상남동 10-5,128.6862503,35.22169706
정가네멸치갈치쌈밥,한식,백반/한정식,해운동,경상남도 창원시 마산합포구 해운동 65-15,128.5620871,35.18162892
남다른감자탕명곡,한식,국/탕/찌개류,봉곡동,경상남도 창원시 의창구 봉곡동 38-2,128.6520912,35.24275359
진주횟집,한식,횟집,남성동,경상남도 창원시 마산합포구 남성동 221-5,128.5762664,35.2025204
해안횟집,한식,횟집,남성동,경상남도 창원시 마산합포구 남성동 253,128.5776954,35.20116145
성산횟집,한식,횟집,신포동2가,경상남도 창원시 마산합포구 신포동2가 28-8,128.5740917,35.20092619
청해초밥,일식,일식 회/초밥,산호동,경상남도 창원시 마산합포구 산호동 9-2,128.5864032,35.22086973
금룡,중식,중국집,반지동,경상남도 창원시 성산구 반지동 78,128.6625838,35.23997434
포도나무집,한식,백반/한정식,귀산동,경상남도 창원시 성산구 귀산동 363,128.6154382,35.16730737
양지농원,한식,백반/한정식,남지동,경상남도 창원시 성산구 남지동 774-4,128.6740576,35.19517379
촌집,한식,백반/한정식,명서동,경상남도 창원시 의창구 명서동 75-9,128.6464936,35.24906646
봉평메밀국수,한식,국수/칼국수,신흥동,경상남도 창원시 마산합포구 신흥동 1-21,128.5656215,35.19573779
찌지미식당,기타 간이,김밥/만두/분식,가음동,경상남도 창원시 성산구 가음동 21-34,128.6978592,35.20735231
진경숯불갈비,한식,돼지고기 구이/찜,경화동,경상남도 창원시 진해구 경화동 1180-7,128.6849934,35.15834351
고향숯불갈비,한식,돼지고기 구이/찜,죽곡동,경상남도 창원시 진해구 죽곡동 436-1,128.7176002,35.1066564
가락할매추어탕,한식,국/탕/찌개류,산호동,경상남도 창원시 마산합포구 산호동 204-1,128.5887515,35.21901042
먹고식당,한식,백반/한정식,합성동,경상남도 창원시 마산회원구 합성동 155-13,128.5876151,35.24269618
한일관,중식,중국집,양덕동,경상남도 창원시 마산회원구 양덕동 75-1,128.5786734,35.23065126
마산아구찜,한식,해산물 구이/찜,양덕동,경상남도 창원시 마산회원구 양덕동 90-7,128.5850579,35.23699359
가포장어,한식,해산물 구이/찜,가포동,경상남도 창원시 마산합포구 가포동 469-6,128.5737441,35.17023431
남다른생고기,한식,소고기 구이/찜,양덕동,경상남도 창원시 마산회원구 양덕동 61-14,128.5837192,35.23108675
다래성,중식,중국집,석전동,경상남도 창원시 마산회원구 석전동 231-18,128.5783862,35.23352815
고향집,한식,돼지고기 구이/찜,양덕동,경상남도 창원시 마산회원구 양덕동 14-21,128.583563,35.23228639
박영수손짜장,중식,중국집,중동,경상남도 창원시 의창구 중동 769-7,128.6314022,35.25985491
참고을숯불갈비식육식당,한식,돼지고기 구이/찜,석전동,경상남도 창원시 마산회원구 석전동 245-19,128.5785374,35.23160741
일번관,중식,중국집,석전동,경상남도 창원시 마산회원구 석전동 238-19,128.5773009,35.23385784
일월관,중식,중국집,양덕동,경상남도 창원시 마산회원구 양덕동 50-40,128.5863324,35.23088483
마산설렁탕,한식,국/탕/찌개류,중앙동,경상남도 창원시 성산구 중앙동 95-4,128.677444,35.22344131
둘리이모네집,기타 간이,김밥/만두/분식,회원동,경상남도 창원시 마산회원구 회원동 656-14,128.5622664,35.21720728
돈92,한식,돼지고기 구이/찜,산호동,경상남도 창원시 마산합포구 산호동 11-3,128.5846617,35.22004884
동큐치킨,기타 간이,치킨,남양동,경상남도 창원시 성산구 남양동 23,128.7033652,35.20904215
예향,한식,백반/한정식,소계동,경상남도 창원시 의창구 소계동 712-3,128.6001304,35.256165
형제갈비,한식,돼지고기 구이/찜,충무동,경상남도 창원시 진해구 충무동 16-7,128.6631099,35.151975
신바람난찐빵집,기타 간이,김밥/만두/분식,대산면,경상남도 창원시 의창구 대산면 가술리 10-5,128.7099023,35.34534127
갈밭골산장,한식,돼지고기 구이/찜,남양동,경상남도 창원시 진해구 남양동 262-11,128.7756924,35.11115731
장군갈비탕,한식,백반/한정식,신흥동,경상남도 창원시 마산합포구 신흥동 2-12,128.5652126,35.19537012
사랑방,한식,백반/한정식,해운동,경상남도 창원시 마산합포구 해운동 64,128.5617322,35.18110773
토리덴,일식,일식 회/초밥,내서읍,경상남도 창원시 마산회원구 내서읍 삼계리 482-1,128.4975351,35.23148067
가야정,한식,백반/한정식,내서읍,경상남도 창원시 마산회원구 내서읍 삼계리 502-2,128.4933417,35.23202967
세라레스토랑,서양식,경양식,합성동,경상남도 창원시 마산회원구 합성동 323-52,128.585784,35.24018109
이거저거,기타 간이,김밥/만두/분식,중성동,경상남도 창원시 마산합포구 중성동 136,128.5752532,35.20678894
합천고향국수,한식,국수/칼국수,양덕동,경상남도 창원시 마산회원구 양덕동 61-8,128.5828623,35.23109088
금족,한식,백반/한정식,내서읍,경상남도 창원시 마산회원구 내서읍 삼계리 555,128.4993427,35.2306349
알통낙지,한식,해산물 구이/찜,내서읍,경상남도 창원시 마산회원구 내서읍 중리 1041-20,128.5095889,35.24935076
한우야돼지야,한식,돼지고기 구이/찜,회원동,경상남도 창원시 마산회원구 회원동 48-29,128.5725048,35.21892608
장원,한식,백반/한정식,내서읍,경상남도 창원시 마산회원구 내서읍 삼계리 270-8,128.5038463,35.22518968
브릭루즈,서양식,경양식,평화동,경상남도 창원시 마산합포구 평화동 9-4,128.5590735,35.18727678
고봉민김밥인,기타 간이,김밥/만두/분식,진동면,경상남도 창원시 마산합포구 진동면 진동리 424,128.4875148,35.12099701
대영통닭,기타 간이,치킨,오동동,경상남도 창원시 마산합포구 오동동 55-8,128.5815688,35.20839936
등대횟집,한식,횟집,행암동,경상남도 창원시 진해구 행암동 312-5,128.7003729,35.11498719
할머니국밥,한식,국/탕/찌개류,북동,경상남도 창원시 의창구 북동 247-5,128.6206778,35.26586872
별아내분식,기타 간이,김밥/만두/분식,상남동,경상남도 창원시 성산구 상남동 86-7,128.6869958,35.21761844
천상,한식,돼지고기 구이/찜,중성동,경상남도 창원시 마산합포구 중성동 97,128.57622,35.20683843
자연농원,한식,돼지고기 구이/찜,중앙동2가,경상남도 창원시 마산합포구 중앙동2가 3-38,128.5662498,35.19449991
본죽진해,한식,백반/한정식,장천동,경상남도 창원시 진해구 장천동 422-6,128.7066179,35.13056365
상곡숯불생고기,한식,소고기 구이/찜,내서읍,경상남도 창원시 마산회원구 내서읍 상곡리 54-2,128.5037623,35.24359705
양푼이동태찌개,한식,백반/한정식,양덕동,경상남도 창원시 마산회원구 양덕동 153-1,128.5875106,35.22211733
경은시스템,기타 간이,그 외 기타 간이 음식점,석전동,경상남도 창원시 마산회원구 석전동 246-1,128.576991,35.23042492
산고기횟집,한식,횟집,마천동,경상남도 창원시 진해구 마천동 95-52,128.7846891,35.12503539
다미정분식점,기타 간이,김밥/만두/분식,사림동,경상남도 창원시 의창구 사림동 67-8,128.6825904,35.24507332
싸릿골,한식,백반/한정식,사림동,경상남도 창원시 의창구 사림동 15-14,128.6881186,35.24002117
부경횟집,한식,횟집,상남동,경상남도 창원시 마산합포구 상남동 40-1,128.5711994,35.2160477
내가찜한닭,기타 간이,치킨,월영동,경상남도 창원시 마산합포구 월영동 429-23,128.5569551,35.18094951
삼겹구이완월점,한식,돼지고기 구이/찜,완월동,경상남도 창원시 마산합포구 완월동 217-9,128.5619003,35.19755796
한우리,한식,돼지고기 구이/찜,두월동2가,경상남도 창원시 마산합포구 두월동2가 6-5,128.5606818,35.18644003
김서방소머리곰탕,한식,국/탕/찌개류,동성동,경상남도 창원시 마산합포구 동성동 6,128.5790313,35.20523852
산청웰빙왕족발,한식,족발/보쌈,석전동,경상남도 창원시 마산회원구 석전동 245-19,128.5785374,35.23160741
옛날손칼국수,한식,국수/칼국수,내서읍,경상남도 창원시 마산회원구 내서읍 중리 1122-16,128.5132689,35.24566643
가현아구찜,한식,해산물 구이/찜,자산동,경상남도 창원시 마산합포구 자산동 330-4,128.5588634,35.20149321
만선참가자미,한식,횟집,팔용동,경상남도 창원시 의창구 팔용동 188-2,128.6162626,35.26046479
부원정,한식,돼지고기 구이/찜,구암동,경상남도 창원시 마산회원구 구암동 90-5,128.5998041,35.25064997
장군한우,한식,소고기 구이/찜,진전면,경상남도 창원시 마산합포구 진전면 양촌리 692-2,128.3771208,35.13059445
사계절동지팥죽,한식,백반/한정식,석전동,경상남도 창원시 마산회원구 석전동 255-24,128.5740175,35.23096188
용문,중식,중국집,합성동,경상남도 창원시 마산회원구 합성동 340-5,128.5897079,35.23581721
만선참가자미,한식,횟집,회원동,경상남도 창원시 마산회원구 회원동 68-1,128.5752356,35.2183182
오징어먹물,한식,횟집,용원동,경상남도 창원시 진해구 용원동 1213-3,128.8112363,35.10136059
도계회센타,한식,횟집,도계동,경상남도 창원시 의창구 도계동 399-1,128.6377258,35.25761329
마산횟집,한식,횟집,화천동,경상남도 창원시 진해구 화천동 50-7,128.6646727,35.15115515
가고파횟집,한식,횟집,송학동,경상남도 창원시 진해구 송학동 52-57,128.6650313,35.15071149
남해횟집,한식,횟집,송학동,경상남도 창원시 진해구 송학동 52-56,128.6650313,35.15071149
진선미횟집,한식,횟집,송학동,경상남도 창원시 진해구 송학동 52-52,128.6650863,35.15072921
쌀통닭,기타 간이,치킨,팔용동,경상남도 창원시 의창구 팔용동 42-36,128.619991,35.25217078
명동할머니국수진해,한식,국수/칼국수,여좌동,경상남도 창원시 진해구 여좌동 761-288,128.6652325,35.15251323
제주흑다돈,한식,돼지고기 구이/찜,봉곡동,경상남도 창원시 의창구 봉곡동 35-3,128.6501111,35.24383692
부부식당,한식,백반/한정식,이동,경상남도 창원시 진해구 이동 62-206,128.6983638,35.14951437
소문난명품감자탕,한식,국/탕/찌개류,성산동,경상남도 창원시 성산구 성산동 77-1,128.6637764,35.20563293
롯데분식,기타 간이,김밥/만두/분식,석동,경상남도 창원시 진해구 석동 543-5,128.6987781,35.15817465
보리밭,한식,백반/한정식,대산면,경상남도 창원시 의창구 대산면 가술리 381-1,128.7076547,35.33486222
풍미식당,한식,백반/한정식,사파동,경상남도 창원시 성산구 사파동 85-11,128.7015116,35.22209635
냉삼집,한식,돼지고기 구이/찜,봉곡동,경상남도 창원시 의창구 봉곡동 33-9,128.6507823,35.24395952
